x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
0.04068763836985141,0.04057291919804249,0.040239230133390924,0.03931291660871499,0.03711304119648527,0.03228607526570035,0.023630675999635944,0.02066762467637822,0.020464209517210463,0.022038385787439812,0.02252345906043058,0.02008299650668873,0.02914616139660782,0.0237294693707034,0.019135719274642745,0.017226713593945796,0.006900250551033021,0.009327192455956472,0.012288098879958504,0.008254023269232268,0.011085894410528506,0.012056424025342764,0.007006867803411313,0.006025197186324903,0.005507761663859228,0.01820574832674762,0.01687074415929214,0.058063462123554004,0.09940363964164466,0.13008621690097708,0.1515127564544402,0.14208866207077742,0.12903459352459964,0.14165238624576826,0.14891714559525362,0.1374961775681159,0.1275841829545471,0.14108759861554898,0.14417321898398494,0.1289737054299851,0.12981936534438693
0.040687638375043265,0.040597254563288436,0.0402917196888513,0.039440106673525085,0.037540869568008665,0.033121742759971644,0.02801751590180115,0.02395890609901121,0.021187273737930896,0.025648460317668365,0.024080973546044097,0.020915887037383712,0.029314846008355818,0.024050914620284962,0.02021384177881614,0.01725757855195796,0.007451545244929938,0.009740012300430163,0.012957052054386246,0.01039684757576473,0.012648166074274264,0.012389870857495737,0.0074410355446627476,0.0071390372232146984,0.005536998743478058,0.018226375666029283,0.020046665508060828,0.058457358379658285,0.09982445058016921,0.13112351280813572,0.15162360966078825,0.14209261485274852,0.1290346019744532,0.1416524152843819,0.14891719421233235,0.13749619509785355,0.12758418335413435,0.1410876007134001,0.14417322089889553,0.12897370621545529,0.12981936541919084
0.041291528158465936,0.04102488267895449,0.04044011076963312,0.039902334497815065,0.039068642720945554,0.03717866436978534,0.0354848512094829,0.03617790567654859,0.04032798100554969,0.03860026048258539,0.04598212672213091,0.0483692043675858,0.044197834992834584,0.041333606078001135,0.04180427705244033,0.01728561594177574,0.009852022917508092,0.01422045190443431,0.013940049320003797,0.014033420775028078,0.014122368517321345,0.015772024497981204,0.008824087981304964,0.007460210703642468,0.007373796836987014,0.0182574867805069,0.048527498377564864,0.09038577777495295,0.1275378135853848,0.1392891417770796,0.1711382146146652,0.18964622937674797,0.20535275851541093,0.18956584958655415,0.17734062567781048,0.1864954210363019,0.20312431431764044,0.1818440774561499,0.1741188485496373,0.18793654848202612,0.1913217722395525
0.04129152816396002,0.041301961999101855,0.04102355678155849,0.04034003649636431,0.03953895928828384,0.039471674883607755,0.040061937725205506,0.04117375520957589,0.041743638355520495,0.04067204172290478,0.04838436752855777,0.051129557517244406,0.04421213418963741,0.04138329218037939,0.04518816553469178,0.018375511454688465,0.009873804314679265,0.015600286540836327,0.013956626690419631,0.014357673677890894,0.014803779592349554,0.015779186925216442,0.009941374448317032,0.007468280453179228,0.0077020999507609765,0.018275372861171216,0.048620958483959115,0.09045844975331373,0.12876212701983314,0.1408568732666953,0.17147836546328718,0.18964631608020627,0.20535372285083778,0.18956674490848846,0.17734067387516872,0.1864954212666448,0.203124353690356,0.18184408505760932,0.1741188489946765,0.1879365485447686,0.19132177362411695
0.05981031317053394,0.05955135685167697,0.05897666291077879,0.057916413081716786,0.05574476864024839,0.05167279666381858,0.05029453042175887,0.046255172129344976,0.0418164358058291,0.05120214829329597,0.05034457803709351,0.05115947802826449,0.04651359106456202,0.049191357798254357,0.0478960167838467,0.020192325394285837,0.010104894994633249,0.01878903226020466,0.014868826457547585,0.019224060909800094,0.01797995136870287,0.016244802665193757,0.016478606332638993,0.015043349753285584,0.009559866069469444,0.020243573291731185,0.06568261227850188,0.1129839907778,0.13099014067122772,0.14642611774018766,0.1772633611237016,0.20662180391872642,0.20928335564483655,0.22244560155618026,0.23655668668429677,0.2257368179981368,0.20359848667262592,0.22173972231755515,0.23341065626717145,0.21507092740672068,0.20648984891069586
0.059810313170808635,0.05986363687883346,0.05981993846585289,0.05977631945580447,0.05974203421676354,0.05893517519093996,0.05188209241642791,0.05300602382512982,0.054459959564422726,0.05550585990249668,0.05133838562263468,0.05406464880306963,0.049528696736694036,0.049436759680344854,0.047908684515446325,0.0203696824534447,0.010209979254493688,0.019354482165210386,0.015362231654620221,0.019537130796341444,0.018034354178150854,0.016251667094473773,0.01671985869514505,0.01506420905305216,0.010038567794187882,0.020352257995569847,0.06568613476009758,0.11298638324457318,0.13201253406776767,0.14704143378231643,0.17807555404326408,0.2082158887959157,0.20931206300702093,0.22244662348656374,0.2365579031429274,0.22573709170603987,0.2035984889592834,0.22173972752773943,0.23341066922542136,0.2150709321744538,0.20648984913055599
0.06178846228240601,0.061640102078990164,0.061310457966056,0.060706376144363035,0.059843418921468695,0.05900221109836955,0.05810093010020082,0.05521499908285185,0.056844174990123446,0.05598997875582294,0.056760594546415195,0.06097814291011802,0.053499774954115335,0.05501529018448586,0.04794440482403506,0.02532846871117596,0.014538491715736342,0.021548540782258596,0.01590956200858376,0.022811108621159648,0.022327029154114053,0.016685494513197573,0.016879450003185775,0.01563583998823093,0.011139218981090875,0.020513254775747038,0.06571268277031121,0.11303189220925848,0.1350206502157349,0.1695255599777999,0.18199959563706697,0.20958511902138474,0.23628574703807567,0.25633175153777427,0.2593090913486088,0.26479110488477275,0.2817475054310904,0.2713466687651348,0.2530651131918785,0.26519183127920465,0.2837888294311561
0.06178846228246881,0.06185521130859659,0.061909304721313924,0.06195349172537606,0.061812714826931715,0.0594487058713174,0.058644892520459686,0.058743228635031314,0.05801495945988172,0.056207165394787074,0.05733675069091753,0.061137765504839924,0.05522773265475911,0.05642325244188364,0.04799053370577544,0.02537775967317057,0.014765490576062868,0.021647453710690344,0.017151324410800854,0.022825145810434672,0.022344312895523067,0.016850997395030987,0.016886640247438692,0.015697928165954996,0.011196029918721097,0.02055185555882464,0.06571683100091268,0.11303915488701462,0.13512273336300473,0.16963337011179216,0.18328236446642518,0.21154080779737164,0.23714693209007315,0.25651313388858854,0.2593129510618149,0.2647911721962447,0.28174773399965136,0.2713467774579781,0.25306511803193893,0.26519183217656433,0.28378884062730597
0.09840151370010063,0.09787678559064243,0.09488597972407858,0.08044766452540873,0.06786301009320601,0.06165797555669186,0.0604051333626383,0.05886610884554968,0.05873327487559593,0.05725823581976185,0.06356658465814134,0.06183351352067312,0.07457944615349534,0.07197882232432333,0.04954951525769467,0.026996420273771516,0.014986332917612978,0.022711875423420038,0.02421047325666325,0.026225924713834163,0.02501914267551268,0.02250867253252647,0.02208976451165988,0.017136923655594213,0.011810762093321629,0.024317030175887072,0.06739254880130871,0.11401013358884204,0.15699083149592633,0.19023794411308956,0.2045164235139983,0.23234141350668513,0.23756719656811165,0.25711001134871514,0.27301630217560424,0.28651625811894477,0.2932807452440134,0.298874882119042,0.31326627864041096,0.30908154069424343,0.28384300286871395
0.09840151370036705,0.09850570590701035,0.09564226308488187,0.0837191431766276,0.07044898100013265,0.06224898069375433,0.06075232015335956,0.06046896621384899,0.05949047300471588,0.06600058488715829,0.06986029521639463,0.061964609074143015,0.07531688692765233,0.07330289883558308,0.04964686401111187,0.027032031422043808,0.014992190506833697,0.022747247682065107,0.024638816041893316,0.02632383621733401,0.025048419363083607,0.022548160049603114,0.02254827070048559,0.017153016035949147,0.013388496532159322,0.02440442786805229,0.06741657762361744,0.11407166779731287,0.15705648959541657,0.19042826971868346,0.20472747339225641,0.23292920999452615,0.23838602201539325,0.25728868853034087,0.2730595936289408,0.2865289786514432,0.2932835727473045,0.29887521656398247,0.31326667638866806,0.309081628992658,0.2838430052776178
0.1018181672221497,0.10147416473056001,0.09843183424589382,0.09715590830387849,0.09121558019180273,0.0827263039898404,0.07500525858106705,0.06991872317638685,0.06797622678197462,0.07020657590991734,0.0783306378598336,0.08750505000197831,0.08363441097902845,0.07735854686982188,0.0557894383811122,0.03904937574773607,0.015680917804183955,0.023707064151081838,0.03285016502197048,0.031181184276056775,0.03024175366750096,0.026379428624103838,0.02602206206070226,0.019963343689472467,0.014540267257607604,0.024533849780090454,0.06784586662455074,0.11499834980450085,0.16014630042708475,0.19262278277664716,0.2234156291959835,0.23688913654266833,0.26091052595712405,0.27179781294174793,0.27477902431251056,0.2881236163287836,0.30103495508239275,0.3122728621207556,0.32328764906680924,0.3330167324746069,0.3425092436643537
0.1018181672227967,0.10176735141465568,0.10045959307038159,0.09764171042126862,0.09266320147488837,0.08611028755663519,0.08172901854323601,0.07952990821290258,0.07977209013114332,0.08254177666696261,0.08324580129164834,0.08825596335953116,0.08717939257523169,0.07736863045470851,0.05606151602542398,0.04018367959169355,0.01635727660280778,0.02372912240925532,0.0332601101635071,0.03143834569160576,0.03175885076240708,0.02964457437383962,0.026609155950155193,0.020512457466404045,0.016032997033881034,0.024610680285892216,0.06786090980526165,0.11502797527069547,0.16015662252862303,0.19303155214521328,0.22345552164461657,0.2370612632085637,0.26092930893417776,0.2717983715374515,0.2748149260375597,0.2881347150014556,0.3010383931689009,0.3122741808419318,0.32328828743626115,0.3330169521630646,0.3425094342345513
