tag	karray	ϵs	psi
3	0.011	-1.9327631695937075	28
3	0.012	-1.9182592032048014	28
3	0.013	-1.9021052133143774	28
3	0.014	-1.8841898437580809	28
3	0.015	-1.8644216195854362	28
3	0.016	-1.8427194675798098	28
3	0.017	-1.8190124822462816	28
3	0.018	-1.7932315377975876	28
3	0.019	-1.7653113817634738	28
3	0.02	-1.7351852966162546	28
3	0.021	-1.702785514556473	28
3	0.022	-1.668044719900506	28
3	0.023	-1.6308959397501492	28
3	0.024	-1.5912723595556466	28
3	0.025	-1.5491111984311556	28
3	0.026	-1.504351253771782	28
3	0.027	-1.4569369471434395	28
3	0.028	-1.4068144071639521	28
3	0.029	-1.3539383280974582	28
3	0.03	-1.298266375848915	28
3	0.031	-1.2397636040031892	28
3	0.032	-1.1784009307135186	28
3	0.033	-1.1141549779161026	28
3	0.034	-1.04701003885129	28
3	0.035	-0.976955875437863	28
3	0.036	-0.9039901593744876	28
3	0.037	-0.8281234640435968	28
3	0.038	-0.749379591046754	28
3	0.039	-0.6678058744768018	28
3	0.04	-0.583497161607939	28
3	0.041	-0.4966360107886721	28
3	0.042	-0.4075978958725211	28
3	0.043	-0.3172466378109468	28
3	0.044	-0.22790849311713565	28
3	0.045	-0.14754754342674775	28
3	0.046	-0.10736609612024334	28
3	0.047	-0.1507792531306433	28
3	0.048	-0.24256056222357159	28
3	0.049	-0.3503838025758633	28
3	0.05	-0.46557905688888684	28
3	0.051	-0.5856826619063085	28
3	0.052	-0.7099044896700673	28
3	0.053	-0.8379817466902542	28
3	0.054	-0.9698300521839863	28
3	0.055	-1.1054204131140621	28
3	0.056	-1.2447532212228718	28
3	0.057	-1.3878450199774486	28
3	0.058	-1.5347239104333141	28
3	0.059	-1.6854323673410254	28
3	0.06	-1.8400186119485795	28
3	0.061	-1.9985378779166791	28
3	0.062	-2.161044972321159	28
3	0.063	-2.3275945431744396	28
3	0.064	-2.498228722267645	28
3	0.065	-2.6729844927144404	28
3	0.066	-2.8518845546795784	28
3	0.067	-3.0349400508545297	28
3	0.068	-3.2221542065081636	28
3	0.069	-3.413524150440322	28
3	0.07	-3.6090445912815694	28
3	0.071	-3.8087214176765607	28
3	0.072	-4.0125659488617895	28
3	0.073	-4.220600482684561	28
3	0.074	-4.432858136930769	28
3	0.075	-4.649380363281904	28
3	0.076	-4.870212022571378	28
3	0.077	-5.095396091676602	28
3	0.078	-5.324973083064177	28
3	0.079	-5.558975662163978	28
3	0.08	-5.797429846528093	28
3	0.081	-6.040349952563152	28
3	0.082	-6.287741845411041	28
3	0.083	-6.539601084646949	28
3	0.084	-6.795912534192415	28
3	0.085	-7.056655558854032	28
3	0.086	-7.321799961647472	28
3	0.087	-7.591307529098664	28
3	0.088	-7.865135603770995	28
3	0.089	-8.143236956377729	28
3	0.09	-8.425561793771967	28
3	0.091	-8.71205503063015	28
3	0.092	-9.002659978813082	28
3	0.093	-9.297318446903592	28
3	0.094	-9.595970728973697	28
3	0.095	-9.898558404812539	28
3	0.096	-10.205020655253715	28
3	0.097	-10.515298994686871	28
3	0.098	-10.82933297254766	28
3	0.099	-11.147064574625183	28
3	0.1	-11.468434849097564	28
3	0.101	-11.793389399172984	28
3	0.102	-12.12187065746339	28
3	0.103	-12.453826197895074	28
3	0.104	-12.78920071176881	28
3	0.105	-13.127945559876798	28
3	0.106	-13.47000693438549	28
3	0.107	-13.815337297188684	28
3	0.108	-14.163888059303899	28
3	0.109	-14.515612834925168	28
3	0.11	-14.870465002802588	28
3	0.111	-15.228402320859864	28
3	0.112	-15.589379203133246	28
3	0.113	-15.953354957539581	28
3	0.114	-16.320288081608425	28
3	0.115	-16.690138244417827	28
3	0.116	-17.06286769479618	28
3	0.117	-17.43843658928574	28
3	0.118	-17.816808632454883	28
3	0.119	-18.197948300129546	28
3	0.12	-18.581818584980393	28
3	0.121	-18.96838559909291	28
3	0.122	-19.35761479463952	28
3	0.123	-19.749473429516488	28
3	0.124	-20.143929206558397	28
3	0.125	-20.54094941494808	28
3	0.126	-20.940502232119897	28
3	0.127	-21.34255724805265	28
3	0.128	-21.74708393874205	28
3	0.129	-22.15405165037295	28
3	0.13	-22.56343142262726	28
3	0.131	-22.975193213632306	28
3	0.132	-23.389307004032876	28
3	0.133	-23.805745323011987	28
3	0.134	-24.22447643372594	28
3	0.135	-24.64547082907488	28
3	0.136	-25.0686987141045	28
3	0.137	-25.494128304267615	28
3	0.138	-25.921724963578125	28
3	0.139	-26.35145304574098	28
3	0.14	-26.78327081171003	28
3	0.141	-27.21712949435209	28
3	0.142	-27.65296914479425	28
3	0.143	-28.090707842182315	28
3	0.144	-28.530231349813565	28
3	0.145	-28.97136837096989	28
3	0.146	-29.413866320914444	28
3	0.147	-29.857382813083504	28
3	0.148	-30.301583635180716	28
3	0.149	-30.74633421725885	28
3	0.15	-31.19179186175293	28
3	-0.15	31.192221535501687	29
3	-0.149	30.746829045430353	29
3	-0.148	30.302126246278313	29
3	-0.147	29.857936226403243	29
3	-0.146	29.41439382351811	29
3	-0.145	28.971856704871318	29
3	-0.144	28.530679036994936	29
3	-0.143	28.091121699113607	29
3	-0.142	27.653355429855793	29
3	-0.141	27.21749480626221	29
3	-0.14	26.783618775709268	29
3	-0.139	26.351788058043148	29
3	-0.138	25.92205045485755	29
3	-0.137	25.494445968698464	29
3	-0.136	25.06901157567932	29
3	-0.135	24.64577986797203	29
3	-0.134	24.224782166081734	29
3	-0.133	23.806049909765783	29
3	-0.132	23.389613195520155	29
3	-0.131	22.97549932635053	29
3	-0.13	22.563739627231516	29
3	-0.129	22.154362689319807	29
3	-0.128	21.747397586069876	29
3	-0.127	21.34287482973303	29
3	-0.126	20.94082424648343	29
3	-0.125	20.541275979195802	29
3	-0.124	20.14426248933333	29
3	-0.123	19.74981302827137	29
3	-0.122	19.357960822736796	29
3	-0.121	18.96873850181522	29
3	-0.12	18.582179282131982	29
3	-0.119	18.198317403590224	29
3	-0.118	17.817187795365555	29
3	-0.117	17.438824701144632	29
3	-0.116	17.06326504810322	29
3	-0.115	16.690547333904515	29
3	-0.114	16.320707724842364	29
3	-0.113	15.95378596593202	29
3	-0.112	15.589822986043623	29
3	-0.111	15.228858296260999	29
3	-0.11	14.870936036237431	29
3	-0.109	14.516096956752797	29
3	-0.108	14.16438740279256	29
3	-0.107	13.815852385762671	29
3	-0.106	13.470538700958366	29
3	-0.105	13.128494081424611	29
3	-0.104	12.78976957881999	29
3	-0.103	12.454412896642316	29
3	-0.102	12.122478547868933	29
3	-0.101	11.794017619229585	29
3	-0.1	11.469086766649243	29
3	-0.099	11.147739577750356	29
3	-0.098	10.830035205252285	29
3	-0.097	10.516029690208052	29
3	-0.096	10.205782389543836	29
3	-0.095	9.89935190186951	29
3	-0.094	9.59679899846373	29
3	-0.093	9.298183269545262	29
3	-0.092	9.003565666400158	29
3	-0.091	8.713005454982177	29
3	-0.09	8.426561306376428	29
3	-0.089	8.144290096603724	29
3	-0.088	7.866245687737946	29
3	-0.087	7.592481621489275	29
3	-0.086	7.323046050595045	29
3	-0.085	7.057982687854216	29
3	-0.084	6.797327802167231	29
3	-0.083	6.541113140317239	29
3	-0.082	6.289364337051836	29
3	-0.081	6.042094640412487	29
3	-0.08	5.799311778297621	29
3	-0.079	5.56101094680226	29
3	-0.078	5.327178146041222	29
3	-0.077	5.0977900957234965	29
3	-0.076	4.872813993482	29
3	-0.075	4.652209106254893	29
3	-0.074	4.435928902638363	29
3	-0.073	4.223926014543392	29
3	-0.072	4.016153929035947	29
3	-0.071	3.812571227116542	29
3	-0.07	3.6131454899697224	29
3	-0.069	3.4178545527175483	29
3	-0.068	3.226691735355406	29
3	-0.067	3.039652547041782	29
3	-0.066	2.856738904549048	29
3	-0.065	2.677949818805924	29
3	-0.064	2.5032745913893626	29
3	-0.063	2.332689666755203	29
3	-0.062	2.1661596889090924	29
3	-0.061	2.003630714289174	29
3	-0.06	1.8450418260710963	29
3	-0.059	1.6903192840695822	29
3	-0.058	1.5393866345946747	29
3	-0.057	1.392163865752283	29
3	-0.056	1.2485787786278517	29
3	-0.055	1.1085697026214485	29
3	-0.054	0.9721040449126229	29
3	-0.053	0.8391932154685695	29
3	-0.052	0.7099152645958412	29
3	-0.051	0.584466450598334	29
3	-0.05	0.4632630816053502	29
3	-0.049	0.3472737463740014	29
3	-0.048	0.23912679313225543	29
3	-0.047	0.1479492077250654	29
3	-0.046	0.10760309623589435	29
3	-0.045	0.15071249386428698	29
3	-0.044	0.2319009925418832	29
3	-0.043	0.32143421183548193	29
3	-0.042	0.41179119400131586	29
3	-0.041	0.5007642613198825	29
3	-0.04	0.587528675559474	29
3	-0.039	0.6717231034802909	29
3	-0.038	0.7531740243412457	29
3	-0.037	0.8317893716537914	29
3	-0.036	0.9075225459306133	29
3	-0.035	0.9803502647142628	29
3	-0.034	1.050262927334911	29
3	-0.033	1.117261779114629	29
3	-0.032	1.1813548355669932	29
3	-0.031	1.2425602269749114	29
3	-0.03	1.300900914741825	29
3	-0.029	1.3564052642013777	29
3	-0.028	1.4091095984903468	29
3	-0.027	1.4590544691301401	29
3	-0.026	1.506289087829668	29
3	-0.025	1.5508547485769986	29
3	-0.024	1.5928388220940346	29
3	-0.023	1.6322457160141088	29
3	-0.022	1.6692023698531713	29
3	-0.021	1.7037384682157513	29
3	-0.02	1.7359329792768374	29
3	-0.019	1.765854426711842	29
3	-0.018	1.7935688875978075	29
3	-0.017	1.8191464310690868	29
3	-0.016	1.8426567349214618	29
3	-0.015	1.8641687956135164	29
3	-0.014	1.8837570881958807	29
3	-0.013	1.9015060866408369	29
3	-0.012	1.917510936512694	29
3	-0.011	1.9318873738929434	29
3	-0.01	1.9447714940792806	29
3	-0.009	1.9563252368774013	29
3	-0.008	1.9667382262321504	29
3	-0.007	1.9762194410868366	29
3	-0.006	1.9849871352447066	29
3	-0.005	1.9932655795350238	29
3	-0.004	2.0012594090391183	29
3	-0.003	2.009137996280906	29
3	-0.002	2.0170082864591237	29
3	-0.001	2.0248100390004025	29
3	0.0	2.030450941537109	29
3	0.001	2.0248099358574922	29
3	0.002	2.01700815557249	29
3	0.003	2.0091377975836524	29
3	0.004	2.0012596217835408	29
3	0.005	1.9932653935262867	29
3	0.006	1.9849872251152485	29
3	0.007	1.976218998534112	29
3	0.008	1.9667383346833014	29
3	0.009	1.9563250421558014	29
3	0.01	1.9447717734034824	29
3	0.011	1.9318876543801946	29
3	0.012	1.9175112828268426	29
3	0.013	1.9015061259583856	29
3	0.014	1.8837580189016199	29
3	0.015	1.8641685663190086	29
3	0.016	1.8426570652696463	29
3	0.017	1.8191465283640358	29
3	0.018	1.7935691494475503	29
3	0.019	1.7658540859314	29
3	0.02	1.735933684883627	29
3	0.021	1.7037375908823074	29
3	0.022	1.6692042797410864	29
3	0.023	1.6322551488749157	29
3	0.024	1.5928274305898873	29
3	0.025	1.5508576518483188	29
3	0.026	1.5062866598569862	29
3	0.027	1.4590536015244646	29
3	0.028	1.40910954538368	29
3	0.029	1.3564058062336637	29
3	0.03	1.300901396470422	29
3	0.031	1.2425606399954465	29
3	0.032	1.181355090647438	29
3	0.033	1.1172610734467312	29
3	0.034	1.0502627672843956	29
3	0.035	0.9803502859563581	29
3	0.036	0.9075236228171838	29
3	0.037	0.8317900890425378	29
3	0.038	0.7531736150625788	29
3	0.039	0.6717236033963808	29
3	0.04	0.5875288567677243	29
3	0.041	0.5007639240946952	29
3	0.042	0.4117878535778161	29
3	0.043	0.32143400489979573	29
3	0.044	0.2319012489536003	29
3	0.045	0.1507125981263884	29
3	0.046	0.10760341205065338	29
3	0.047	0.147949264804785	29
3	0.048	0.23912682019363227	29
3	0.049	0.3472738751447552	29
3	0.05	0.4632630893121457	29
3	0.051	0.5844664572389251	29
3	0.052	0.7099152589329143	29
3	0.053	0.8391931974564039	29
3	0.054	0.9721041363383588	29
3	0.055	1.1085696482561354	29
3	0.056	1.2485786910364243	29
3	0.057	1.3921637346026245	29
3	0.058	1.5393866176779951	29
3	0.059	1.6903192573432009	29
3	0.06	1.8450417473237593	29
3	0.061	2.0036307251762717	29
3	0.062	2.1661595744677107	29
3	0.063	2.332689862172854	29
3	0.064	2.503274731546874	29
3	0.065	2.677949969246074	29
3	0.066	2.856739016570887	29
3	0.067	3.039652746065369	29
3	0.068	3.2266917907367714	29
3	0.069	3.417854849428843	29
3	0.07	3.6131455131837744	29
3	0.071	3.81257130074511	29
3	0.072	4.016153885503526	29
3	0.073	4.223926113336879	29
3	0.074	4.435929024135185	29
3	0.075	4.652209137238926	29
3	0.076	4.872813977659236	29
3	0.077	5.097790230582613	29
3	0.078	5.327178158496885	29
3	0.079	5.561010956536604	29
3	0.08	5.799311722937449	29
3	0.081	6.042094722290608	29
3	0.082	6.289364474658366	29
3	0.083	6.54111326282236	29
3	0.084	6.797327875179601	29
3	0.085	7.057982575788502	29
3	0.086	7.323046140362172	29
3	0.087	7.5924816820625205	29
3	0.088	7.866245821461124	29
3	0.089	8.144290266267186	29
3	0.09	8.426561442464786	29
3	0.091	8.713005599301422	29
3	0.092	9.003565756842052	29
3	0.093	9.298183297696218	29
3	0.094	9.596799137050974	29
3	0.095	9.899351921381964	29
3	0.096	10.205782536810808	29
3	0.097	10.516029663863247	29
3	0.098	10.830035259567431	29
3	0.099	11.147739685041204	29
3	0.1	11.469086922919958	29
3	0.101	11.79401765059789	29
3	0.102	12.122478453239452	29
3	0.103	12.454412749212146	29
3	0.104	12.78976969775489	29
3	0.105	13.128494258448088	29
3	0.106	13.470538752735234	29
3	0.107	13.815852418755233	29
3	0.108	14.164387531199035	29
3	0.109	14.516096973134994	29
3	0.11	14.87093605933611	29
3	0.111	15.228858365683747	29
3	0.112	15.589822971792985	29
3	0.113	15.953786195793256	29
3	0.114	16.32070761228288	29
3	0.115	16.69054732742483	29
3	0.116	17.063265089860742	29
3	0.117	17.43882461123146	29
3	0.118	17.817187730487674	29
3	0.119	18.198317359084548	29
3	0.12	18.582179486155695	29
3	0.121	18.968738517306743	29
3	0.122	19.357961071670374	29
3	0.123	19.749813284555238	29
3	0.124	20.144262063835974	29
3	0.125	20.54127613158772	29
3	0.126	20.940824199979403	29
3	0.127	21.342874891137072	29
3	0.128	21.747397575205913	29
3	0.129	22.154362737395097	29
3	0.13	22.56373968850857	29
3	0.131	22.975499427748804	29
3	0.132	23.38961328414712	29
3	0.133	23.806049903177385	29
3	0.134	24.224782207070376	29
3	0.135	24.645779823781513	29
3	0.136	25.069011528207295	29
3	0.137	25.49444586499256	29
3	0.138	25.922050363448342	29
3	0.139	26.351788069792793	29
3	0.14	26.783618781169725	29
3	0.141	27.21749475040062	29
3	0.142	27.653355388463844	29
3	0.143	28.0911217297418	29
3	0.144	28.530679118167786	29
3	0.145	28.971856693962366	29
3	0.146	29.41439381530453	29
3	0.147	29.85793620324934	29
3	0.148	30.30212624416547	29
3	0.149	30.746829120749883	29
3	0.15	31.19222151954322	29
3	-0.15	31.230044997041446	30
3	-0.149	30.780183790683022	30
3	-0.148	30.333380248422397	30
3	-0.147	29.88985188669326	30
3	-0.146	29.449500400160723	30
3	-0.145	29.01201116907586	30
3	-0.144	28.577066328804204	30
3	-0.143	28.144446269017255	30
3	-0.142	27.714016922383845	30
3	-0.141	27.285702873950058	30
3	-0.14	26.859461253987156	30
3	-0.139	26.435270787017412	30
3	-0.138	26.013120973898012	30
3	-0.137	25.59300798859972	30
3	-0.136	25.174933668457665	30
3	-0.135	24.75890145673895	30
3	-0.134	24.34491710552674	30
3	-0.133	23.93298908796165	30
3	-0.132	23.523126526917498	30
3	-0.131	23.115337530737115	30
3	-0.13	22.70963560184277	30
3	-0.129	22.306033323766602	30
3	-0.128	21.90454563821879	30
3	-0.127	21.50519124298061	30
3	-0.126	21.10799055422715	30
3	-0.125	20.712967186095312	30
3	-0.124	20.32015013585204	30
3	-0.123	19.929568845518524	30
3	-0.122	19.541259181832253	30
3	-0.121	19.15526039417232	30
3	-0.12	18.771614708362325	30
3	-0.119	18.39036793263006	30
3	-0.118	18.011568446646436	30
3	-0.117	17.63526534732783	30
3	-0.116	17.26151113777701	30
3	-0.115	16.890359737522534	30
3	-0.114	16.5218626929413	30
3	-0.113	16.156073705136755	30
3	-0.112	15.793046546041099	30
3	-0.111	15.432831845957049	30
3	-0.11	15.075482424720677	30
3	-0.109	14.721046107516761	30
3	-0.108	14.369573576596938	30
3	-0.107	14.021111803485946	30
3	-0.106	13.675707351621503	30
3	-0.105	13.333405051147201	30
3	-0.104	12.994251026519054	30
3	-0.103	12.658285872110023	30
3	-0.102	12.325554734376414	30
3	-0.101	11.996097807580082	30
3	-0.1	11.669958831708273	30
3	-0.099	11.347177538992227	30
3	-0.098	11.027797798346889	30
3	-0.097	10.711859761694031	30
3	-0.096	10.399406380606035	30
3	-0.095	10.090479790096717	30
3	-0.094	9.78512466709529	30
3	-0.093	9.483385424821805	30
3	-0.092	9.185309214401826	30
3	-0.091	8.890943287885689	30
3	-0.09	8.600337061891649	30
3	-0.089	8.313541244905391	30
3	-0.088	8.03060761786144	30
3	-0.087	7.751592247425547	30
3	-0.086	7.476551217982544	30
3	-0.085	7.205542847408535	30
3	-0.084	6.938625081176106	30
3	-0.083	6.6758589993804565	30
3	-0.082	6.4173084313338	30
3	-0.081	6.163034029967481	30
3	-0.08	5.913099996872844	30
3	-0.079	5.667567419215339	30
3	-0.078	5.426496898088877	30
3	-0.077	5.189946595489572	30
3	-0.076	4.9579703815313	30
3	-0.075	4.730616056033361	30
3	-0.074	4.5079220865613125	30
3	-0.073	4.289917846106872	30
3	-0.072	4.0766176373323715	30
3	-0.071	3.8680181385708896	30
3	-0.07	3.6640964559103235	30
3	-0.069	3.464808391635809	30
3	-0.068	3.2700941431420762	30
3	-0.067	3.0798746835371515	30
3	-0.066	2.894063700630563	30
3	-0.065	2.712574611730327	30
3	-0.064	2.5353243700368315	30
3	-0.063	2.36223914953342	30
3	-0.062	2.1932600949263534	30
3	-0.061	2.0283371986585976	30
3	-0.06	1.86743851684875	30
3	-0.059	1.7105407252618088	30
3	-0.058	1.5576335558299494	30
3	-0.057	1.4087155226123456	30
3	-0.056	1.2637967677968285	30
3	-0.055	1.122894138348176	30
3	-0.054	0.9860360939805993	30
3	-0.053	0.8532660642307834	30
3	-0.052	0.7246599938921741	30
3	-0.051	0.6003838704749399	30
3	-0.05	0.48080293381127814	30
3	-0.049	0.36680429593599273	30
3	-0.048	0.26084157940954517	30
3	-0.047	0.1714591349859496	30
3	-0.046	0.13122792941578257	30
3	-0.045	0.17540137168376582	30
3	-0.044	0.2596577880749143	30
3	-0.043	0.35298964606977673	30
3	-0.042	0.4474606580577708	30
3	-0.041	0.5407097209568578	30
3	-0.04	0.6318370451536479	30
3	-0.039	0.7204343629004027	30
3	-0.038	0.8062984873438217	30
3	-0.037	0.8893235843489063	30
3	-0.036	0.9694524807467192	30
3	-0.035	1.0466608630798435	30
3	-0.034	1.1209443928048317	30
3	-0.033	1.1923094412615212	30
3	-0.032	1.2607753934794246	30
3	-0.031	1.3263588589792128	30
3	-0.03	1.389093236681131	30
3	-0.029	1.44900990456728	30
3	-0.028	1.5061409207564465	30
3	-0.027	1.560524479983197	30
3	-0.026	1.612192875089619	30
3	-0.025	1.6611825730153826	30
3	-0.024	1.7075254584570354	30
3	-0.023	1.7512517384137996	30
3	-0.022	1.7923799196873613	30
3	-0.021	1.8309244050626263	30
3	-0.02	1.8668831969762218	30
3	-0.019	1.9002421003331278	30
3	-0.018	1.9309688014016586	30
3	-0.017	1.9590120190552431	30
3	-0.016	1.9843053491488263	30
3	-0.015	2.0067650221185085	30
3	-0.014	2.026302626812748	30
3	-0.013	2.042834474646943	30
3	-0.012	2.056298933286182	30
3	-0.011	2.066673221703756	30
3	-0.01	2.0739931877740263	30
3	-0.009	2.0783651707580684	30
3	-0.008	2.0799815665761425	30
3	-0.007	2.0791109704548445	30
3	-0.006	2.076086873200928	30
3	-0.005	2.071292804497289	30
3	-0.004	2.0651318214028396	30
3	-0.003	2.0580008723429026	30
3	-0.002	2.050285639366679	30
3	-0.001	2.0424198358878103	30
3	0.0	2.0367307063753652	30
3	0.001	2.0424197648430336	30
3	0.002	2.0502856470335753	30
3	0.003	2.058000879110107	30
3	0.004	2.0651316362833754	30
3	0.005	2.071292812690633	30
3	0.006	2.0760867994083725	30
3	0.007	2.079110778539766	30
3	0.008	2.0799817566406134	30
3	0.009	2.0783651311366405	30
3	0.01	2.0739929073427827	30
3	0.011	2.066673200510578	30
3	0.012	2.0562989691645273	30
3	0.013	2.0428343257266306	30
3	0.014	2.0263026421834875	30
3	0.015	2.006764747810967	30
3	0.016	1.984305322855366	30
3	0.017	1.959012177340999	30
3	0.018	1.9309690073895092	30
3	0.019	1.9002419827061232	30
3	0.02	1.8668829411186287	30
3	0.021	1.8309240046333912	30
3	0.022	1.7923804169657434	30
3	0.023	1.7512515809667082	30
3	0.024	1.7075267461776562	30
3	0.025	1.6611830673062296	30
3	0.026	1.6121938912903357	30
3	0.027	1.5605232256327788	30
3	0.028	1.5061416552603837	30
3	0.029	1.448996716566174	30
3	0.03	1.3890934174514225	30
3	0.031	1.3263585891555432	30
3	0.032	1.2607731447086385	30
3	0.033	1.1923087393301213	30
3	0.034	1.1209444067465357	30
3	0.035	1.0466605062332917	30
3	0.036	0.9694524563486665	30
3	0.037	0.8893233364238463	30
3	0.038	0.8062987740991959	30
3	0.039	0.7204341742655828	30
3	0.04	0.6318364490793059	30
3	0.041	0.5407097347076439	30
3	0.042	0.44746058417021856	30
3	0.043	0.3529897671152403	30
3	0.044	0.2596576650920075	30
3	0.045	0.17540119375181165	30
3	0.046	0.13122785274018378	30
3	0.047	0.1714590447214752	30
3	0.048	0.2608417595571546	30
3	0.049	0.36680462108259804	30
3	0.05	0.48080283859027917	30
3	0.051	0.6003838684144717	30
3	0.052	0.7246600702462966	30
3	0.053	0.8532660305673002	30
3	0.054	0.9860361289014602	30
3	0.055	1.1228941230161185	30
3	0.056	1.2637968546753802	30
3	0.057	1.4087155052373785	30
3	0.058	1.5576335635928251	30
3	0.059	1.710540703028243	30
3	0.06	1.867438583027132	30
3	0.061	2.0283372784338463	30
3	0.062	2.1932601476910594	30
3	0.063	2.3622390461728915	30
3	0.064	2.535324419804442	30
3	0.065	2.7125747097568556	30
3	0.066	2.8940637805135196	30
3	0.067	3.079874712719815	30
3	0.068	3.270094153190744	30
3	0.069	3.4648083100741744	30
3	0.07	3.6640966698216415	30
3	0.071	3.8680183706446707	30
3	0.072	4.0766176583507505	30
3	0.073	4.289917986962999	30
3	0.074	4.50792221471529	30
3	0.075	4.7306160947175115	30
3	0.076	4.957970457865883	30
3	0.077	5.189946680576591	30
3	0.078	5.426496878201792	30
3	0.079	5.667567538466447	30
3	0.08	5.913099992807193	30
3	0.081	6.163034170754232	30
3	0.082	6.417308480480201	30
3	0.083	6.675859041981246	30
3	0.084	6.938625184014227	30
3	0.085	7.205542771431889	30
3	0.086	7.47655127853702	30
3	0.087	7.751592253184293	30
3	0.088	8.030607671328228	30
3	0.089	8.313541350327677	30
3	0.09	8.600337176801848	30
3	0.091	8.890943447054882	30
3	0.092	9.18530932596104	30
3	0.093	9.483385498038777	30
3	0.094	9.78512476430956	30
3	0.095	10.090479797813762	30
3	0.096	10.39940648643248	30
3	0.097	10.7118597415178	30
3	0.098	11.027797855494416	30
3	0.099	11.347177606240836	30
3	0.1	11.669958985903127	30
3	0.101	11.996097778507824	30
3	0.102	12.325554653815281	30
3	0.103	12.658285761384848	30
3	0.104	12.994251148829512	30
3	0.105	13.333405253244248	30
3	0.106	13.675707412237282	30
3	0.107	14.021111846453158	30
3	0.108	14.369573699028997	30
3	0.109	14.721046133355543	30
3	0.11	15.075482491250876	30
3	0.111	15.432831869793766	30
3	0.112	15.793046614447952	30
3	0.113	16.156073914424937	30
3	0.114	16.52186256304892	30
3	0.115	16.890359762626794	30
3	0.116	17.26151113887543	30
3	0.117	17.635265284152716	30
3	0.118	18.011568381519474	30
3	0.119	18.39036785869966	30
3	0.12	18.771614874455317	30
3	0.121	19.155260413930215	30
3	0.122	19.541259412305575	30
3	0.123	19.929569040339857	30
3	0.124	20.320149826865254	30
3	0.125	20.712967350995637	30
3	0.126	21.10799049348411	30
3	0.127	21.50519134755468	30
3	0.128	21.904545681431436	30
3	0.129	22.30603338568719	30
3	0.13	22.70963566202668	30
3	0.131	23.11533761727923	30
3	0.132	23.523126611028598	30
3	0.133	23.93298909829557	30
3	0.134	24.344917103827314	30
3	0.135	24.758901409294534	30
3	0.136	25.174933654400473	30
3	0.137	25.593007890636212	30
3	0.138	26.013120931123737	30
3	0.139	26.43527079140882	30
3	0.14	26.859461282768354	30
3	0.141	27.285702895981593	30
3	0.142	27.71401689202619	30
3	0.143	28.14444631315364	30
3	0.144	28.577066390802894	30
3	0.145	29.012011182133453	30
3	0.146	29.44950028386243	30
3	0.147	29.88985199683979	30
3	0.148	30.333380515094948	30
3	0.149	30.78018395653632	30
3	0.15	31.2300449444558	30
3	-0.15	31.626872066365337	31
3	-0.149	31.196221980614165	31
3	-0.148	30.767058420539737	31
3	-0.147	30.338376074520305	31
3	-0.146	29.903613006468824	31
3	-0.145	29.45802169354902	31
3	-0.144	29.01142861546908	31
3	-0.143	28.566460283646073	31
3	-0.142	28.123575974370578	31
3	-0.141	27.682929120194654	31
3	-0.14	27.24460010210472	31
3	-0.139	26.80864836714431	31
3	-0.138	26.375123625253035	31
3	-0.137	25.94407191990377	31
3	-0.136	25.515539360709617	31
3	-0.135	25.089570603178696	31
3	-0.134	24.6662107694563	31
3	-0.133	24.245507092953055	31
3	-0.132	23.827506201541404	31
3	-0.131	23.412252806497882	31
3	-0.13	22.999795944757576	31
3	-0.129	22.590181538963	31
3	-0.128	22.183455371246144	31
3	-0.127	21.779663349142496	31
3	-0.126	21.37884937194189	31
3	-0.125	20.981055579841396	31
3	-0.124	20.586323552792937	31
3	-0.123	20.194689758244916	31
3	-0.122	19.80619228065931	31
3	-0.121	19.42086580559126	31
3	-0.12	19.0387430094749	31
3	-0.119	18.659856291280104	31
3	-0.118	18.284238641150743	31
3	-0.117	17.911920577413845	31
3	-0.116	17.54293571004948	31
3	-0.115	17.177320659240518	31
3	-0.114	16.81511058251682	31
3	-0.113	16.456346709086375	31
3	-0.112	16.101073688936363	31
3	-0.111	15.749337991043665	31
3	-0.11	15.401194468920439	31
3	-0.109	15.05669762900356	31
3	-0.108	14.715911988335593	31
3	-0.107	14.378905147527213	31
3	-0.106	14.045750467639252	31
3	-0.105	13.716527355758174	31
3	-0.104	13.391322857524084	31
3	-0.103	13.070225491104951	31
3	-0.102	12.753336048494518	31
3	-0.101	12.44075663220594	31
3	-0.1	12.132600543820619	31
3	-0.099	11.82898307735958	31
3	-0.098	11.530031008817375	31
3	-0.097	11.235873794416204	31
3	-0.096	10.946650002752143	31
3	-0.095	10.66250395702796	31
3	-0.094	10.383588656764893	31
3	-0.093	10.11006235772659	31
3	-0.092	9.842092488406276	31
3	-0.091	9.579851843191628	31
3	-0.09	9.323520234358057	31
3	-0.089	9.073284507601025	31
3	-0.088	8.829336716421196	31
3	-0.087	8.591877542628092	31
3	-0.086	8.361111780353125	31
3	-0.085	8.137248729570128	31
3	-0.084	7.920500328686805	31
3	-0.083	7.711082295729175	31
3	-0.082	7.509214167266166	31
3	-0.081	7.315110251303878	31
3	-0.08	7.128986043800879	31
3	-0.079	6.951048760440204	31
3	-0.078	6.781498647809346	31
3	-0.077	6.620523488915937	31
3	-0.076	6.4682949556563365	31
3	-0.075	6.324962121552356	31
3	-0.074	6.1906445168193205	31
3	-0.073	6.065419199164812	31
3	-0.072	5.94922286802002	31
3	-0.071	5.831125704541224	31
3	-0.07	5.699283469774179	31
